Date,Ticker,Currency,Open,High,Low,Close,Adj Close,Volume,Change,%Change,MarketCap
2021-11-16,INFY.NS,INR,1790.00,1808.95,1777.00,1792.30,1642.93,6034233,2.30,0.13,6006129557504
2021-11-16,JPM,USD,167.06,167.07,165.12,165.36,149.60,9706100,-1.70,-1.02,869087182848
2021-11-16,META,USD,343.83,346.65,340.87,342.96,340.86,18181100,-0.87,-0.25,1868405276672
2021-11-16,MSFT,USD,335.68,340.67,335.51,339.51,328.52,20886800,3.83,1.14,3801767215104
2021-11-16,NFLX,USD,678.27,688.36,676.90,687.40,687.40,2077400,9.13,1.35,514420080640
2021-11-16,NVDA,USD,29.76,30.39,29.71,30.20,30.14,264484000,0.44,1.48,4338392236032
2021-11-16,ORCL,USD,94.14,96.37,94.02,95.61,90.71,7392900,1.47,1.56,805512216576
2021-11-16,RELIANCE.NS,INR,1187.00,1188.36,1151.44,1162.01,1145.67,11337581,-24.99,-2.11,18642332811264
2021-11-16,TCS.NS,INR,3569.00,3575.55,3542.00,3556.40,3357.41,2013204,-12.60,-0.35,10489197232128
2021-11-16,TSLA,USD,334.44,352.40,334.06,351.58,351.58,79627200,17.14,5.12,1464396414976
2021-11-16,WMT,USD,48.37,48.89,47.43,47.72,45.21,73986600,-0.65,-1.34,822479355904
2021-11-17,AAPL,USD,151.00,155.00,150.99,153.49,150.48,88807000,2.49,1.65,3791126003712
2021-11-17,ADBE,USD,671.76,672.74,662.84,670.67,670.67,1221900,-1.09,-0.16,150850879488
2021-11-17,AMZN,USD,178.24,179.36,177.27,177.45,177.45,51206000,-0.79,-0.44,2343934361600
2021-11-17,BA,USD,229.54,231.32,224.20,226.62,226.62,10750900,-2.92,-1.27,167307444224
2021-11-17,GOOGL,USD,148.03,148.56,147.24,148.05,147.03,19594000,0.02,0.01,2985129672704
2021-11-17,HDFCBANK.NS,INR,768.45,772.00,764.25,765.40,721.43,7598878,-3.05,-0.40,14516263845888
2021-11-17,HINDUNILVR.NS,INR,2404.00,2410.05,2387.20,2391.15,2254.97,956809,-12.85,-0.53,5901703446528
2021-11-17,IBM,USD,118.38,119.33,117.78,118.06,101.37,4043300,-0.32,-0.27,264840232960
2021-11-17,ICICIBANK.NS,INR,760.90,771.95,756.30,761.30,738.48,11657214,0.40,0.05,9712583049216
2021-11-17,INFY.NS,INR,1792.55,1802.00,1780.70,1787.45,1638.48,4732492,-5.10,-0.28,6006129557504
2021-11-17,JPM,USD,165.21,165.56,163.39,164.47,148.80,9909600,-0.74,-0.45,869087182848
2021-11-17,META,USD,344.24,347.30,340.10,340.77,338.68,13602800,-3.47,-1.01,1868405276672
2021-11-17,MSFT,USD,338.94,342.19,338.00,339.12,328.74,19053400,0.18,0.05,3801767215104
2021-11-17,NFLX,USD,690.00,700.99,686.09,691.69,691.69,2732800,1.69,0.24,514420080640
2021-11-17,NVDA,USD,30.42,30.51,28.80,29.26,29.20,428508000,-1.16,-3.81,4338392236032
2021-11-17,ORCL,USD,95.76,96.14,94.82,95.33,90.45,6257600,-0.43,-0.45,805512216576
2021-11-17,RELIANCE.NS,INR,1153.27,1153.27,1135.75,1137.14,1121.15,10202029,-16.13,-1.40,18642332811264
2021-11-17,TCS.NS,INR,3550.60,3562.85,3506.40,3521.90,3324.84,1632914,-28.70,-0.81,10489197232128
2021-11-17,TSLA,USD,354.50,373.21,351.83,363.00,363.00,94336200,8.50,2.40,1464396414976
2021-11-17,WMT,USD,47.72,48.24,47.27,47.31,44.82,33116100,-0.41,-0.86,822479355904
2021-11-18,AAPL,USD,153.71,158.67,153.05,157.87,154.78,137827700,4.16,2.71,3791126003712
2021-11-18,ADBE,USD,670.62,676.55,665.08,670.96,670.96,1493800,0.34,0.05,150850879488
2021-11-18,AMZN,USD,178.32,185.21,178.05,184.80,184.80,114070000,6.48,3.63,2343934361600
2021-11-18,BA,USD,230.30,231.50,224.95,227.25,227.25,10983700,-3.05,-1.32,167307444224
2021-11-18,GOOGL,USD,148.24,150.58,147.88,149.84,148.81,35608000,1.60,1.08,2985129672704
2021-11-18,HDFCBANK.NS,INR,763.03,771.75,762.62,769.70,725.48,9152874,6.67,0.87,14516263845888
2021-11-18,HINDUNILVR.NS,INR,2390.00,2406.35,2370.00,2399.40,2262.75,1236943,9.40,0.39,5901703446528
2021-11-18,IBM,USD,118.36,118.36,116.31,116.66,100.17,5046900,-1.70,-1.44,264840232960
2021-11-18,ICICIBANK.NS,INR,764.90,767.50,756.40,762.90,740.03,20644385,-2.00,-0.26,9712583049216
2021-11-18,INFY.NS,INR,1781.60,1789.45,1759.00,1779.40,1631.10,4326924,-2.20,-0.12,6006129557504
2021-11-18,JPM,USD,164.39,164.85,162.56,163.05,147.51,8122500,-1.34,-0.82,869087182848
2021-11-18,META,USD,339.72,342.46,335.30,338.69,336.61,17487200,-1.03,-0.30,1868405276672
2021-11-18,MSFT,USD,338.18,342.45,337.12,341.27,330.83,22463500,3.09,0.91,3801767215104
2021-11-18,NFLX,USD,691.61,691.74,679.74,682.02,682.02,2012900,-9.59,-1.39,514420080640
2021-11-18,NVDA,USD,32.37,32.76,31.32,31.67,31.61,781711000,-0.70,-2.16,4338392236032
2021-11-18,ORCL,USD,95.15,95.33,93.50,94.66,89.81,5725300,-0.49,-0.51,805512216576
2021-11-18,RELIANCE.NS,INR,1135.29,1148.67,1130.70,1141.43,1125.38,8505625,6.14,0.54,18642332811264
2021-11-18,TCS.NS,INR,3515.15,3520.85,3451.60,3475.70,3281.23,2136598,-39.45,-1.12,10489197232128
2021-11-18,TSLA,USD,368.85,370.67,358.34,365.46,365.46,62696700,-3.39,-0.92,1464396414976
2021-11-18,WMT,USD,47.38,47.76,46.95,47.72,45.20,24394200,0.34,0.72,822479355904
2021-11-19,AAPL,USD,157.65,161.02,156.53,160.55,157.40,117305600,2.90,1.84,3791126003712
2021-11-19,ADBE,USD,681.26,699.50,678.91,688.37,688.37,3090900,7.11,1.04,150850879488
2021-11-19,AMZN,USD,185.63,188.11,183.79,183.83,183.83,98734000,-1.80,-0.97,2343934361600
2021-11-19,BA,USD,225.07,225.33,213.23,214.13,214.13,20844100,-10.94,-4.86,167307444224
2021-11-19,GOOGL,USD,149.98,150.97,148.90,148.93,147.91,33682000,-1.05,-0.70,2985129672704
2021-11-19,IBM,USD,116.49,116.56,115.27,116.05,99.65,5380200,-0.44,-0.38,264840232960
2021-11-19,JPM,USD,161.30,162.11,159.45,160.92,145.59,12193600,-0.38,-0.24,869087182848
2021-11-19,META,USD,342.20,352.10,339.90,345.30,343.18,26488500,3.10,0.91,1868405276672
2021-11-19,MSFT,USD,342.64,345.10,342.20,343.11,332.61,21963400,0.47,0.14,3801767215104
2021-11-19,NFLX,USD,692.35,694.16,675.00,678.80,678.80,2613700,-13.55,-1.96,514420080640
2021-11-19,NVDA,USD,32.24,33.09,31.91,32.99,32.92,533867000,0.75,2.33,4338392236032
2021-11-19,ORCL,USD,94.81,96.96,93.94,93.97,89.16,8936600,-0.84,-0.89,805512216576
2021-11-19,TSLA,USD,366.29,379.57,364.23,379.02,379.02,64926900,12.73,3.48,1464396414976
2021-11-19,WMT,USD,47.87,48.00,47.31,47.46,44.96,28119300,-0.41,-0.86,822479355904
2021-11-22,AAPL,USD,161.68,165.70,161.00,161.02,157.86,117467900,-0.66,-0.41,3791126003712
2021-11-22,ADBE,USD,696.28,699.54,672.66,673.57,673.57,2284700,-22.71,-3.26,150850879488
2021-11-22,AMZN,USD,183.82,185.67,178.38,178.63,178.63,96844000,-5.19,-2.82,2343934361600
2021-11-22,BA,USD,215.00,215.02,208.95,209.90,209.90,10764300,-5.10,-2.37,167307444224
2021-11-22,GOOGL,USD,149.33,149.83,146.15,146.30,145.30,30594000,-3.03,-2.03,2985129672704
2021-11-22,HDFCBANK.NS,INR,773.00,776.35,749.53,757.67,714.15,15261272,-15.33,-1.98,14516263845888
2021-11-22,HINDUNILVR.NS,INR,2409.40,2409.90,2377.15,2388.55,2252.51,1629290,-20.85,-0.87,5901703446528
2021-11-22,IBM,USD,116.00,118.81,115.19,116.47,100.01,6416200,0.47,0.41,264840232960
2021-11-22,ICICIBANK.NS,INR,768.30,770.45,740.25,752.00,729.45,20403786,-16.30,-2.12,9712583049216
2021-11-22,INFY.NS,INR,1784.00,1785.40,1751.15,1759.40,1612.77,6621839,-24.60,-1.38,6006129557504
2021-11-22,JPM,USD,164.16,165.98,162.99,164.35,148.69,14549900,0.19,0.12,869087182848
2021-11-22,META,USD,349.05,353.83,340.51,341.01,338.92,27116800,-8.04,-2.30,1868405276672
2021-11-22,MSFT,USD,344.62,349.67,339.55,339.83,329.43,31031100,-4.79,-1.39,3801767215104
2021-11-22,NFLX,USD,676.02,679.48,656.47,659.20,659.20,2764400,-16.82,-2.49,514420080640
2021-11-22,NVDA,USD,33.52,34.65,31.90,31.96,31.89,754335000,-1.56,-4.65,4338392236032
2021-11-22,ORCL,USD,93.73,95.67,93.41,94.61,89.76,6488200,0.88,0.94,805512216576
2021-11-22,RELIANCE.NS,INR,1124.26,1130.21,1084.99,1090.87,1075.53,24124307,-33.39,-2.97,18642332811264
2021-11-22,TCS.NS,INR,3478.40,3515.95,3440.30,3458.40,3264.89,3167936,-20.00,-0.57,10489197232128
2021-11-22,TSLA,USD,387.44,400.65,377.48,385.62,385.62,99217500,-1.82,-0.47,1464396414976
2021-11-22,WMT,USD,47.55,48.45,47.33,48.26,45.72,29126400,0.71,1.49,822479355904
2021-11-23,AAPL,USD,161.12,161.80,159.06,161.41,158.25,96041900,0.29,0.18,3791126003712
2021-11-23,ADBE,USD,662.70,667.57,648.61,665.16,665.16,2502800,2.46,0.37,150850879488
2021-11-23,AMZN,USD,179.25,181.05,176.39,179.00,179.00,73804000,-0.25,-0.14,2343934361600
2021-11-23,BA,USD,211.50,212.99,207.77,209.13,209.13,8882800,-2.37,-1.12,167307444224
2021-11-23,GOOGL,USD,146.15,146.66,144.12,145.78,144.78,27218000,-0.37,-0.25,2985129672704
2021-11-23,HDFCBANK.NS,INR,751.00,763.90,748.17,757.78,714.24,11235214,6.78,0.90,14516263845888
2021-11-23,HINDUNILVR.NS,INR,2387.80,2400.00,2336.50,2394.20,2257.84,1932539,6.40,0.27,5901703446528
2021-11-23,IBM,USD,116.79,117.94,116.04,116.79,100.28,4912800,0.00,0.00,264840232960
2021-11-23,ICICIBANK.NS,INR,740.95,757.95,731.20,751.85,729.31,24913042,10.90,1.47,9712583049216
2021-11-23,INFY.NS,INR,1735.10,1747.25,1710.00,1736.90,1592.14,8436160,1.80,0.10,6006129557504
2021-11-23,JPM,USD,165.50,168.56,165.37,168.28,152.24,12354400,2.78,1.68,869087182848
2021-11-23,META,USD,338.93,341.40,333.50,337.25,335.18,17225000,-1.68,-0.50,1868405276672
2021-11-23,MSFT,USD,337.05,339.45,333.56,337.68,327.34,30427600,0.63,0.19,3801767215104
2021-11-23,NFLX,USD,658.18,666.43,646.05,654.06,654.06,2320200,-4.12,-0.63,514420080640
2021-11-23,NVDA,USD,31.53,32.36,30.88,31.75,31.68,532163000,0.22,0.70,4338392236032
2021-11-23,ORCL,USD,94.16,94.29,92.26,92.94,88.18,8905500,-1.22,-1.30,805512216576
2021-11-23,RELIANCE.NS,INR,1076.70,1108.18,1065.60,1101.07,1085.59,25326999,24.37,2.26,18642332811264
2021-11-23,TCS.NS,INR,3445.00,3480.95,3407.80,3464.25,3270.42,2153461,19.25,0.56,10489197232128
2021-11-23,TSLA,USD,389.17,393.50,354.23,369.68,369.68,108515100,-19.49,-5.01,1464396414976
2021-11-23,WMT,USD,48.08,48.66,47.75,48.60,46.04,29907900,0.52,1.08,822479355904
2021-11-24,AAPL,USD,160.75,162.14,159.64,161.94,158.77,69463600,1.19,0.74,3791126003712
2021-11-24,ADBE,USD,655.83,668.87,647.14,668.32,668.32,2426800,12.49,1.90,150850879488
2021-11-24,AMZN,USD,178.13,180.68,176.84,179.02,179.02,46560000,0.89,0.50,2343934361600
2021-11-24,BA,USD,207.52,211.22,206.87,210.60,210.60,5437600,3.08,1.48,167307444224
2021-11-24,GOOGL,USD,145.47,146.25,144.37,146.12,145.12,18040000,0.65,0.45,2985129672704
2021-11-24,HDFCBANK.NS,INR,762.00,768.17,757.03,759.03,715.42,30802286,-2.97,-0.39,14516263845888
2021-11-24,HINDUNILVR.NS,INR,2406.00,2406.00,2367.00,2374.75,2239.50,999070,-31.25,-1.30,5901703446528
2021-11-24,IBM,USD,116.16,117.27,116.08,116.73,100.23,3220800,0.57,0.49,264840232960
2021-11-24,ICICIBANK.NS,INR,750.25,772.25,746.70,760.20,737.41,23186419,9.95,1.33,9712583049216
2021-11-24,INFY.NS,INR,1740.00,1740.50,1688.00,1696.00,1554.65,7333061,-44.00,-2.53,6006129557504
2021-11-24,JPM,USD,168.46,169.44,166.44,166.96,151.05,9629800,-1.50,-0.89,869087182848
2021-11-24,META,USD,336.00,341.78,332.81,341.06,338.97,13566200,5.06,1.51,1868405276672
2021-11-24,MSFT,USD,336.28,338.16,333.91,337.91,327.57,21661300,1.63,0.48,3801767215104
2021-11-24,NFLX,USD,658.01,661.44,651.10,658.29,658.29,1867300,0.28,0.04,514420080640
2021-11-24,NVDA,USD,31.46,32.85,30.93,32.67,32.61,435162000,1.21,3.85,4338392236032
2021-11-24,ORCL,USD,92.23,93.70,92.15,93.58,88.79,10908500,1.35,1.46,805512216576
2021-11-24,RELIANCE.NS,INR,1098.37,1112.17,1081.55,1085.17,1069.92,16820296,-13.20,-1.20,18642332811264
2021-11-24,TCS.NS,INR,3472.20,3493.05,3424.00,3443.30,3250.64,2161746,-28.90,-0.83,10489197232128
2021-11-24,TSLA,USD,360.13,377.59,354.00,372.00,372.00,67680600,11.87,3.30,1464396414976
2021-11-24,WMT,USD,48.58,49.02,48.55,48.85,46.27,18089400,0.27,0.56,822479355904
2021-11-25,HDFCBANK.NS,INR,757.40,766.65,753.50,762.97,719.15,10251652,5.57,0.74,14516263845888
2021-11-25,HINDUNILVR.NS,INR,2387.00,2387.00,2341.00,2349.05,2215.26,1363272,-37.95,-1.59,5901703446528
2021-11-25,ICICIBANK.NS,INR,754.90,754.95,745.30,751.05,728.53,17749726,-3.85,-0.51,9712583049216
2021-11-25,INFY.NS,INR,1700.00,1726.20,1696.95,1722.40,1578.85,4476260,22.40,1.32,6006129557504
2021-11-25,RELIANCE.NS,INR,1095.14,1154.67,1087.82,1150.50,1134.32,42401936,55.36,5.06,18642332811264
2021-11-25,TCS.NS,INR,3443.90,3463.00,3434.05,3445.90,3253.09,1849619,2.00,0.06,10489197232128
2021-11-26,AAPL,USD,159.57,160.45,156.36,156.81,153.74,76959800,-2.76,-1.73,3791126003712
2021-11-26,ADBE,USD,670.25,684.00,659.68,662.10,662.10,2204000,-8.15,-1.22,150850879488
2021-11-26,AMZN,USD,180.10,181.68,175.21,175.23,175.23,59826000,-4.87,-2.70,2343934361600
2021-11-26,BA,USD,197.57,199.42,194.00,199.21,199.21,17636600,1.64,0.83,167307444224
2021-11-26,GOOGL,USD,144.35,144.56,141.84,142.18,141.21,30470000,-2.17,-1.50,2985129672704
2021-11-26,HDFCBANK.NS,INR,750.00,753.35,742.50,744.95,702.16,18624936,-5.05,-0.67,14516263845888
2021-11-26,HINDUNILVR.NS,INR,2344.00,2365.00,2325.20,2335.10,2202.11,2450902,-8.90,-0.38,5901703446528
2021-11-26,IBM,USD,115.00,116.34,114.56,115.81,99.44,3322000,0.81,0.70,264840232960
2021-11-26,ICICIBANK.NS,INR,739.00,742.05,718.60,722.20,700.55,18987552,-16.80,-2.27,9712583049216
2021-11-26,INFY.NS,INR,1702.55,1718.35,1684.00,1691.65,1550.67,4494181,-10.90,-0.64,6006129557504
2021-11-26,JPM,USD,162.14,162.65,158.82,161.93,146.50,13619300,-0.21,-0.13,869087182848
2021-11-26,META,USD,335.80,337.75,331.90,333.12,331.08,14750700,-2.68,-0.80,1868405276672
2021-11-26,MSFT,USD,334.35,337.93,328.12,329.68,319.59,24217200,-4.67,-1.40,3801767215104
2021-11-26,NFLX,USD,675.00,676.41,660.67,665.64,665.64,2872500,-9.36,-1.39,514420080640
2021-11-26,NVDA,USD,32.60,32.71,31.35,31.50,31.44,283069000,-1.10,-3.37,4338392236032
2021-11-26,ORCL,USD,92.89,94.08,92.07,92.33,87.60,4519300,-0.56,-0.60,805512216576
2021-11-26,RELIANCE.NS,INR,1138.89,1143.41,1108.29,1113.41,1097.76,15763138,-25.48,-2.24,18642332811264
2021-11-26,TCS.NS,INR,3425.00,3490.00,3411.90,3446.85,3253.99,1941251,21.85,0.64,10489197232128
2021-11-26,TSLA,USD,366.49,369.59,360.33,360.64,360.64,35042700,-5.85,-1.60,1464396414976
2021-11-26,WMT,USD,48.81,49.29,48.14,48.30,45.75,21039600,-0.51,-1.04,822479355904
2021-11-29,AAPL,USD,159.37,161.19,158.79,160.24,157.10,88748200,0.87,0.55,3791126003712
2021-11-29,ADBE,USD,668.00,691.36,665.77,687.49,687.49,2728800,19.49,2.92,150850879488
2021-11-29,AMZN,USD,177.38,179.80,176.57,178.08,178.08,65312000,0.70,0.39,2343934361600
2021-11-29,BA,USD,201.87,204.28,195.33,198.50,198.50,12276200,-3.37,-1.67,167307444224
2021-11-29,GOOGL,USD,144.00,146.30,143.89,145.53,144.53,32596000,1.53,1.06,2985129672704
2021-11-29,HDFCBANK.NS,INR,747.40,753.83,731.00,750.62,707.50,12990996,3.22,0.43,14516263845888
2021-11-29,HINDUNILVR.NS,INR,2334.40,2342.25,2284.70,2329.40,2196.73,1724612,-5.00,-0.21,5901703446528
2021-11-29,IBM,USD,118.62,119.61,117.53,118.50,101.75,8949800,-0.12,-0.10,264840232960
2021-11-29,ICICIBANK.NS,INR,726.75,727.75,710.50,718.40,696.86,15878074,-8.35,-1.15,9712583049216
2021-11-29,INFY.NS,INR,1691.00,1712.00,1669.15,1696.35,1554.97,3942776,5.35,0.32,6006129557504
2021-11-29,JPM,USD,163.31,164.78,159.82,161.23,145.87,12104400,-2.08,-1.27,869087182848
2021-11-29,META,USD,336.89,340.67,335.31,338.03,335.96,16650900,1.14,0.34,1868405276672
2021-11-29,MSFT,USD,334.94,339.03,334.74,336.63,326.33,28563500,1.69,0.50,3801767215104
2021-11-29,NFLX,USD,663.20,667.99,658.29,663.84,663.84,2529400,0.64,0.10,514420080640
2021-11-29,NVDA,USD,32.37,33.41,32.04,33.38,33.31,454964000,1.01,3.12,4338392236032
2021-11-29,ORCL,USD,93.17,94.13,92.87,92.94,88.18,9552500,-0.23,-0.25,805512216576
2021-11-29,RELIANCE.NS,INR,1125.64,1153.75,1107.18,1126.75,1110.91,24325354,1.11,0.10,18642332811264
2021-11-29,TCS.NS,INR,3447.15,3529.35,3406.45,3502.00,3306.05,2981745,54.85,1.59,10489197232128
2021-11-29,TSLA,USD,367.00,380.89,366.73,379.00,379.00,58393500,12.00,3.27,1464396414976
2021-11-29,WMT,USD,48.33,48.42,47.41,47.54,45.04,33039600,-0.79,-1.63,822479355904
2021-11-30,AAPL,USD,159.99,165.52,159.92,165.30,162.06,174048100,5.31,3.32,3791126003712
2021-11-30,ADBE,USD,687.22,694.89,667.83,669.85,669.85,4703600,-17.37,-2.53,150850879488
2021-11-30,AMZN,USD,178.18,179.29,174.60,175.35,175.35,80022000,-2.83,-1.59,2343934361600
2021-11-30,BA,USD,196.02,198.82,193.85,197.85,197.85,12638900,1.83,0.93,167307444224
2021-11-30,GOOGL,USD,145.01,146.00,141.60,141.90,140.93,42068000,-3.11,-2.14,2985129672704
2021-11-30,HDFCBANK.NS,INR,747.50,764.50,743.28,746.78,703.88,25221542,-0.72,-0.10,14516263845888
2021-11-30,HINDUNILVR.NS,INR,2322.00,2361.00,2302.00,2317.55,2185.56,3931035,-4.45,-0.19,5901703446528
2021-11-30,IBM,USD,117.50,119.24,116.45,117.10,100.55,9252700,-0.40,-0.34,264840232960
2021-11-30,ICICIBANK.NS,INR,716.75,732.30,711.10,714.35,692.93,23965914,-2.40,-0.33,9712583049216
2021-11-30,INFY.NS,INR,1704.55,1729.90,1700.05,1712.65,1569.92,14808963,8.10,0.48,6006129557504
2021-11-30,JPM,USD,159.16,160.63,158.29,158.83,143.69,18922600,-0.33,-0.21,869087182848
2021-11-30,META,USD,335.00,335.81,323.43,324.46,322.47,25390000,-10.54,-3.15,1868405276672
2021-11-30,MSFT,USD,335.32,337.78,328.99,330.59,320.47,42885600,-4.73,-1.41,3801767215104
2021-11-30,NFLX,USD,668.20,675.38,640.01,641.90,641.90,5608900,-26.30,-3.94,514420080640
2021-11-30,NVDA,USD,33.17,33.35,31.86,32.68,32.61,622066000,-0.49,-1.48,4338392236032
2021-11-30,ORCL,USD,93.02,93.52,90.61,90.74,86.09,23271200,-2.28,-2.45,805512216576
2021-11-30,RELIANCE.NS,INR,1138.98,1142.63,1102.45,1110.09,1094.49,32172299,-28.89,-2.54,18642332811264
2021-11-30,TCS.NS,INR,3491.00,3563.75,3491.00,3529.15,3331.68,5588446,38.15,1.09,10489197232128
2021-11-30,TSLA,USD,381.46,389.33,372.67,381.59,381.59,81276000,0.13,0.03,1464396414976
2021-11-30,WMT,USD,47.16,47.50,46.67,46.88,44.41,64818900,-0.28,-0.59,822479355904
2021-12-01,AAPL,USD,167.48,170.30,164.53,164.77,161.54,152052500,-2.71,-1.62,3791126003712
2021-12-01,ADBE,USD,676.00,678.78,656.28,657.41,657.41,2831800,-18.59,-2.75,150850879488
2021-12-01,AMZN,USD,177.25,177.99,172.08,172.19,172.19,74916000,-5.06,-2.85,2343934361600
2021-12-01,BA,USD,200.81,201.62,188.00,188.19,188.19,13268700,-12.62,-6.28,167307444224
2021-12-01,GOOGL,USD,144.00,145.95,140.91,141.05,140.09,34020000,-2.95,-2.05,2985129672704
2021-12-01,HDFCBANK.NS,INR,747.50,753.53,744.55,752.33,709.11,8677634,4.83,0.65,14516263845888
2021-12-01,HINDUNILVR.NS,INR,2340.00,2356.75,2323.25,2344.85,2211.30,1263139,4.85,0.21,5901703446528
2021-12-01,IBM,USD,118.25,118.93,116.85,116.92,100.39,5958300,-1.33,-1.12,264840232960
2021-12-01,ICICIBANK.NS,INR,716.40,732.75,715.00,727.70,705.88,15214913,11.30,1.58,9712583049216
2021-12-01,INFY.NS,INR,1715.00,1741.90,1713.00,1714.90,1571.98,5193264,-0.10,-0.01,6006129557504
2021-12-01,JPM,USD,161.00,163.27,157.80,157.89,142.84,12253400,-3.11,-1.93,869087182848
2021-12-01,META,USD,330.29,330.50,310.29,310.60,308.70,30329600,-19.69,-5.96,1868405276672
2021-12-01,MSFT,USD,335.13,339.28,329.39,330.08,319.98,33337600,-5.05,-1.51,3801767215104
2021-12-01,NFLX,USD,649.48,654.52,617.07,617.77,617.77,3882800,-31.71,-4.88,514420080640
2021-12-01,NVDA,USD,33.22,33.29,31.38,31.43,31.38,484368000,-1.79,-5.39,4338392236032
2021-12-01,ORCL,USD,91.69,92.39,89.66,89.75,85.15,12084900,-1.94,-2.12,805512216576
2021-12-01,RELIANCE.NS,INR,1122.83,1141.75,1119.18,1138.52,1122.51,10104610,15.69,1.40,18642332811264
2021-12-01,TCS.NS,INR,3535.00,3590.00,3535.00,3577.80,3377.61,2102118,42.80,1.21,10489197232128
2021-12-01,TSLA,USD,386.90,390.95,363.59,365.00,365.00,68450400,-21.90,-5.66,1464396414976
2021-12-01,WMT,USD,46.84,46.91,45.68,45.71,43.30,36621300,-1.13,-2.41,822479355904
2021-12-02,AAPL,USD,158.74,164.20,157.80,163.76,160.55,136739200,5.02,3.16,3791126003712
2021-12-02,ADBE,USD,655.95,674.85,653.62,671.88,671.88,2675400,15.93,2.43,150850879488
2021-12-02,AMZN,USD,173.00,174.63,171.19,171.87,171.87,64726000,-1.13,-0.65,2343934361600
2021-12-02,BA,USD,196.80,202.54,192.41,202.38,202.38,20435400,5.58,2.84,167307444224
2021-12-02,GOOGL,USD,141.25,143.86,140.21,142.97,141.99,29194000,1.72,1.22,2985129672704
2021-12-02,HDFCBANK.NS,INR,752.25,764.40,750.00,762.88,719.05,11203110,10.63,1.41,14516263845888
2021-12-02,HINDUNILVR.NS,INR,2357.00,2388.00,2345.00,2383.30,2247.56,1673117,26.30,1.12,5901703446528
2021-12-02,IBM,USD,117.37,117.98,116.56,116.90,100.38,5267100,-0.47,-0.40,264840232960
2021-12-02,ICICIBANK.NS,INR,724.60,727.10,715.20,722.40,700.74,21924640,-2.20,-0.30,9712583049216
2021-12-02,INFY.NS,INR,1715.00,1750.50,1711.35,1748.25,1602.55,5559574,33.25,1.94,6006129557504
2021-12-02,JPM,USD,159.83,163.25,158.80,161.21,145.85,12969900,1.38,0.86,869087182848
2021-12-02,META,USD,311.40,314.60,307.20,310.39,308.49,24396200,-1.01,-0.32,1868405276672
2021-12-02,MSFT,USD,330.30,333.49,327.80,329.49,319.41,30766000,-0.81,-0.25,3801767215104
2021-12-02,NFLX,USD,617.10,625.36,612.88,616.47,616.47,3331100,-0.63,-0.10,514420080640
2021-12-02,NVDA,USD,31.21,32.48,31.02,32.13,32.07,472890000,0.92,2.95,4338392236032
2021-12-02,ORCL,USD,89.40,91.04,89.00,89.99,85.38,7089800,0.59,0.66,805512216576
2021-12-02,RELIANCE.NS,INR,1139.77,1152.00,1136.03,1145.83,1129.73,12720411,6.06,0.53,18642332811264
2021-12-02,TCS.NS,INR,3589.20,3648.00,3574.10,3642.90,3439.07,3152938,53.70,1.50,10489197232128
2021-12-02,TSLA,USD,366.35,371.00,352.22,361.53,361.53,73114800,-4.82,-1.32,1464396414976
2021-12-02,WMT,USD,45.88,46.15,45.08,45.16,42.78,39805800,-0.72,-1.57,822479355904
2021-12-03,AAPL,USD,164.02,164.96,159.72,161.84,158.67,118023100,-2.18,-1.33,3791126003712
2021-12-03,ADBE,USD,658.10,662.09,604.30,616.53,616.53,6741800,-41.57,-6.32,150850879488
2021-12-03,AMZN,USD,172.75,173.49,166.93,169.49,169.49,80712000,-3.26,-1.89,2343934361600
2021-12-03,BA,USD,198.70,199.90,195.42,198.49,198.49,10742700,-0.21,-0.11,167307444224
2021-12-03,GOOGL,USD,143.68,144.40,140.30,142.00,141.03,41230000,-1.68,-1.17,2985129672704
2021-12-03,HDFCBANK.NS,INR,762.90,767.97,753.53,756.78,713.30,8124694,-6.12,-0.80,14516263845888
2021-12-03,HINDUNILVR.NS,INR,2383.30,2389.90,2337.90,2343.65,2210.17,1890178,-39.65,-1.66,5901703446528
2021-12-03,IBM,USD,117.36,119.36,117.36,118.84,102.04,6630100,1.48,1.26,264840232960
2021-12-03,ICICIBANK.NS,INR,720.50,729.50,715.10,716.30,694.82,20130259,-4.20,-0.58,9712583049216
2021-12-03,INFY.NS,INR,1771.10,1786.65,1732.55,1735.55,1590.91,6754012,-35.55,-2.01,6006129557504
2021-12-03,JPM,USD,161.50,161.83,157.19,158.29,143.21,12681800,-3.21,-1.99,869087182848
2021-12-03,META,USD,313.73,313.75,299.50,306.84,304.96,27471000,-6.89,-2.20,1868405276672
2021-12-03,MSFT,USD,331.99,332.70,318.03,323.01,313.12,41779300,-8.98,-2.70,3801767215104
2021-12-03,NFLX,USD,622.75,625.50,594.00,602.13,602.13,4829300,-20.62,-3.31,514420080640
2021-12-03,NVDA,USD,32.00,32.13,30.13,30.69,30.64,544325000,-1.31,-4.09,4338392236032
2021-12-03,ORCL,USD,90.35,90.79,87.72,88.24,83.72,10808600,-2.11,-2.34,805512216576
2021-12-03,RELIANCE.NS,INR,1153.01,1153.06,1107.60,1111.41,1095.78,19222481,-41.60,-3.61,18642332811264
2021-12-03,TCS.NS,INR,3646.45,3665.95,3630.85,3640.45,3436.76,2486263,-6.00,-0.16,10489197232128
